    交易日期    |    交易方向    |   股票代码    |   成交均价   |   成交数量   |   手续费   
---------------------------------------------------------------------------
[2021-07-01]  买入 (BUY)   | 600519.SH | ¥2059.97 |       75 股 | ¥231.7466
[2021-07-01]  买入 (BUY)   | 300308.SZ | ¥  38.49 |     4036 股 | ¥233.0185
[2021-07-01]  买入 (BUY)   | 002709.SZ | ¥ 106.56 |     1458 股 | ¥233.0467
[2021-07-08]  卖出 (SELL)  | 000333.SZ | ¥  70.00 |    -2178 股 | ¥228.6900
[2021-07-08]  卖出 (SELL)  | 000002.SZ | ¥  24.15 |    -6530 股 | ¥236.5492
[2021-07-08]  卖出 (SELL)  | 002709.SZ | ¥ 107.14 |    -1458 股 | ¥234.3152
[2021-07-08]  卖出 (SELL)  | 601669.SH | ¥   3.85 |   -40176 股 | ¥232.0164
[2021-07-08]  卖出 (SELL)  | 601601.SH | ¥  28.92 |      -53 股 | ¥2.2991
[2021-07-08]  卖出 (SELL)  | 601288.SH | ¥   3.04 |     -662 股 | ¥3.0187
[2021-07-08]  买入 (BUY)   | 600919.SH | ¥   7.19 |    21494 股 | ¥231.8128
[2021-07-08]  买入 (BUY)   | 600519.SH | ¥2000.10 |        1 股 | ¥3.0002
[2021-07-08]  卖出 (SELL)  | 601088.SH | ¥  19.91 |     -252 股 | ¥7.5260
[2021-07-08]  买入 (BUY)   | 601398.SH | ¥   4.94 |      993 股 | ¥7.3581
[2021-07-08]  买入 (BUY)   | 601688.SH | ¥  15.61 |     9895 股 | ¥231.6914
[2021-07-08]  买入 (BUY)   | 300308.SZ | ¥  36.75 |      146 股 | ¥8.0482
[2021-07-08]  买入 (BUY)   | 000858.SZ | ¥ 285.00 |      539 股 | ¥230.4225
[2021-07-08]  买入 (BUY)   | 300433.SZ | ¥  28.96 |     5354 股 | ¥232.5778
[2021-07-15]  卖出 (SELL)  | 000858.SZ | ¥ 275.00 |     -539 股 | ¥222.3375
[2021-07-15]  卖出 (SELL)  | 300308.SZ | ¥  37.06 |    -4182 股 | ¥232.4774
[2021-07-15]  卖出 (SELL)  | 300433.SZ | ¥  26.08 |    -5354 股 | ¥209.4485
[2021-07-15]  卖出 (SELL)  | 601601.SH | ¥  26.93 |    -5313 股 | ¥214.6186
[2021-07-15]  卖出 (SELL)  | 601088.SH | ¥  17.88 |    -7713 股 | ¥206.8627
[2021-07-15]  卖出 (SELL)  | 600919.SH | ¥   6.77 |   -21494 股 | ¥218.2716
[2021-07-15]  买入 (BUY)   | 000338.SZ | ¥  17.00 |     8620 股 | ¥219.8100
[2021-07-15]  卖出 (SELL)  | 600519.SH | ¥1955.02 |       -1 股 | ¥2.9325
[2021-07-15]  卖出 (SELL)  | 601688.SH | ¥  15.37 |     -361 股 | ¥8.3229
[2021-07-15]  卖出 (SELL)  | 601288.SH | ¥   2.99 |    -1579 股 | ¥7.0818
[2021-07-15]  买入 (BUY)   | 601127.SH | ¥  67.00 |     2161 股 | ¥217.1805
[2021-07-15]  买入 (BUY)   | 603799.SH | ¥ 133.50 |     1074 股 | ¥215.0685
[2021-07-15]  买入 (BUY)   | 601398.SH | ¥   4.71 |       85 股 | ¥0.6005
[2021-07-15]  买入 (BUY)   | 000776.SZ | ¥  14.37 |    10224 股 | ¥220.3783
[2021-07-15]  买入 (BUY)   | 601166.SH | ¥  19.81 |     7402 股 | ¥219.9504
[2021-07-15]  买入 (BUY)   | 600585.SH | ¥  38.25 |     3830 股 | ¥219.7463
[2021-07-22]  卖出 (SELL)  | 603799.SH | ¥ 145.00 |    -1074 股 | ¥233.5950
[2021-07-22]  卖出 (SELL)  | 000338.SZ | ¥  17.38 |    -8620 股 | ¥224.7234
[2021-07-22]  卖出 (SELL)  | 600585.SH | ¥  38.62 |    -3830 股 | ¥221.8719
[2021-07-22]  买入 (BUY)   | 601688.SH | ¥  15.50 |       49 股 | ¥1.1392
[2021-07-22]  买入 (BUY)   | 601288.SH | ¥   2.99 |      416 股 | ¥1.8658
[2021-07-22]  买入 (BUY)   | 600988.SH | ¥  14.98 |     9793 股 | ¥220.0487
[2021-07-22]  卖出 (SELL)  | 000776.SZ | ¥  14.40 |      -88 股 | ¥1.9008
[2021-07-22]  买入 (BUY)   | 600030.SH | ¥  23.77 |     6212 股 | ¥221.4889
[2021-07-22]  买入 (BUY)   | 601398.SH | ¥   4.70 |      399 股 | ¥2.8130
[2021-07-22]  买入 (BUY)   | 601127.SH | ¥  66.53 |       67 股 | ¥6.6863
[2021-07-22]  买入 (BUY)   | 002463.SZ | ¥  12.74 |    11624 股 | ¥222.1346
[2021-07-22]  买入 (BUY)   | 601166.SH | ¥  19.70 |       98 股 | ¥2.8959
[2021-07-29]  卖出 (SELL)  | 600519.SH | ¥1810.01 |      -75 股 | ¥203.6261
[2021-07-29]  卖出 (SELL)  | 600030.SH | ¥  23.28 |    -6212 股 | ¥216.9230
[2021-07-29]  卖出 (SELL)  | 601166.SH | ¥  18.48 |    -7500 股 | ¥207.9000
[2021-07-29]  卖出 (SELL)  | 601688.SH | ¥  14.73 |    -9583 股 | ¥211.7364
[2021-07-29]  卖出 (SELL)  | 000776.SZ | ¥  16.01 |   -10136 股 | ¥243.4160
[2021-07-29]  卖出 (SELL)  | 002463.SZ | ¥  13.00 |   -11624 股 | ¥226.6680
[2021-07-29]  卖出 (SELL)  | 601398.SH | ¥   4.67 |    -1000 股 | ¥7.0050
[2021-07-29]  卖出 (SELL)  | 601288.SH | ¥   2.97 |    -1451 股 | ¥6.4642
[2021-07-29]  买入 (BUY)   | 600028.SH | ¥   4.00 |    35847 股 | ¥215.0820
[2021-07-29]  买入 (BUY)   | 601857.SH | ¥   4.67 |    30682 股 | ¥214.9274
[2021-07-29]  买入 (BUY)   | 300058.SZ | ¥   5.57 |    25799 股 | ¥215.5506
[2021-07-29]  买入 (BUY)   | 000725.SZ | ¥   5.75 |    25118 股 | ¥216.6428
[2021-07-29]  买入 (BUY)   | 601985.SH | ¥   4.67 |    30748 股 | ¥215.3897
[2021-07-29]  买入 (BUY)   | 002797.SZ | ¥   6.37 |    22432 股 | ¥214.3378
[2021-07-29]  买入 (BUY)   | 601127.SH | ¥  57.50 |      328 股 | ¥28.2900
[2021-07-29]  卖出 (SELL)  | 600988.SH | ¥  15.05 |      -67 股 | ¥1.5125
[2021-08-05]  卖出 (SELL)  | 601127.SH | ¥  59.99 |    -2556 股 | ¥230.0017
[2021-08-05]  卖出 (SELL)  | 600988.SH | ¥  15.40 |    -9726 股 | ¥224.6706
[2021-08-05]  卖出 (SELL)  | 601985.SH | ¥   4.90 |   -30748 股 | ¥225.9978
[2021-08-05]  卖出 (SELL)  | 002797.SZ | ¥   6.38 |   -22432 股 | ¥214.6742
[2021-08-05]  买入 (BUY)   | 601398.SH | ¥   4.55 |     1520 股 | ¥10.3740
[2021-08-05]  买入 (BUY)   | 601288.SH | ¥   2.91 |     1936 股 | ¥8.4506
[2021-08-05]  买入 (BUY)   | 601857.SH | ¥   4.57 |      972 股 | ¥6.6631
[2021-08-05]  买入 (BUY)   | 600028.SH | ¥   3.98 |      634 股 | ¥3.7850
[2021-08-05]  买入 (BUY)   | 300058.SZ | ¥   5.65 |       28 股 | ¥0.2373
[2021-08-05]  买入 (BUY)   | 002008.SZ | ¥  37.40 |     3882 股 | ¥217.7802
[2021-08-05]  买入 (BUY)   | 000651.SZ | ¥  48.12 |     3008 股 | ¥217.1174
[2021-08-05]  卖出 (SELL)  | 000725.SZ | ¥   5.82 |      -87 股 | ¥0.7595
[2021-08-05]  买入 (BUY)   | 600050.SH | ¥   4.20 |    34744 股 | ¥218.8872
[2021-08-05]  买入 (BUY)   | 000100.SZ | ¥   7.53 |    19379 股 | ¥218.8858
[2021-08-12]  卖出 (SELL)  | 000100.SZ | ¥   7.74 |   -19379 股 | ¥224.9902
[2021-08-12]  卖出 (SELL)  | 601398.SH | ¥   4.63 |   -32071 股 | ¥222.7331
[2021-08-12]  卖出 (SELL)  | 002008.SZ | ¥  36.13 |    -3882 股 | ¥210.3850
[2021-08-12]  卖出 (SELL)  | 600028.SH | ¥   4.05 |     -267 股 | ¥1.6220
[2021-08-12]  买入 (BUY)   | 601857.SH | ¥   4.61 |       81 股 | ¥0.5601
[2021-08-12]  买入 (BUY)   | 300058.SZ | ¥   5.61 |       67 股 | ¥0.5638
[2021-08-12]  买入 (BUY)   | 000651.SZ | ¥  48.02 |       36 股 | ¥2.5931
[2021-08-12]  买入 (BUY)   | 601088.SH | ¥  17.90 |     8168 股 | ¥219.3108
[2021-08-12]  买入 (BUY)   | 002797.SZ | ¥   6.39 |    22859 股 | ¥219.1035
[2021-08-12]  卖出 (SELL)  | 601288.SH | ¥   2.94 |     -379 股 | ¥1.6714
[2021-08-12]  买入 (BUY)   | 300782.SZ | ¥ 423.00 |      344 股 | ¥218.2680
[2021-08-12]  卖出 (SELL)  | 600050.SH | ¥   4.23 |     -238 股 | ¥1.5101
[2021-08-12]  卖出 (SELL)  | 000725.SZ | ¥   5.85 |     -149 股 | ¥1.3075
[2021-08-19]  卖出 (SELL)  | 000725.SZ | ¥   5.78 |   -24882 股 | ¥215.7269
[2021-08-19]  卖出 (SELL)  | 000651.SZ | ¥  47.54 |    -3044 股 | ¥217.0676
[2021-08-19]  卖出 (SELL)  | 300058.SZ | ¥   5.54 |   -25894 股 | ¥215.1791
[2021-08-19]  卖出 (SELL)  | 601088.SH | ¥  17.53 |    -8168 股 | ¥214.7776
[2021-08-19]  卖出 (SELL)  | 002797.SZ | ¥   6.84 |   -22859 股 | ¥234.5333
[2021-08-19]  买入 (BUY)   | 601857.SH | ¥   4.50 |      351 股 | ¥2.3693
[2021-08-19]  买入 (BUY)   | 600050.SH | ¥   4.23 |      260 股 | ¥1.6497
[2021-08-19]  卖出 (SELL)  | 601288.SH | ¥   2.96 |     -381 股 | ¥1.6916
[2021-08-19]  卖出 (SELL)  | 600028.SH | ¥   4.04 |     -510 股 | ¥3.0906
[2021-08-19]  买入 (BUY)   | 600887.SH | ¥  33.78 |     4307 股 | ¥218.2357
[2021-08-19]  买入 (BUY)   | 600839.SH | ¥   2.89 |    50231 股 | ¥217.7514
[2021-08-19]  买入 (BUY)   | 300782.SZ | ¥ 419.94 |        5 股 | ¥3.1496
[2021-08-19]  买入 (BUY)   | 002456.SZ | ¥   7.53 |    19192 股 | ¥216.7736
[2021-08-19]  买入 (BUY)   | 601127.SH | ¥  53.25 |     2738 股 | ¥218.6978
[2021-08-19]  买入 (BUY)   | 601398.SH | ¥   4.66 |    31193 股 | ¥218.0391
[2021-08-26]  卖出 (SELL)  | 601127.SH | ¥  67.12 |    -2738 股 | ¥275.6618
[2021-08-26]  卖出 (SELL)  | 600050.SH | ¥   4.14 |   -34766 股 | ¥215.8969
[2021-08-26]  卖出 (SELL)  | 300782.SZ | ¥ 444.00 |     -349 股 | ¥232.4340
[2021-08-26]  卖出 (SELL)  | 600839.SH | ¥   2.86 |   -50231 股 | ¥215.4910
[2021-08-26]  卖出 (SELL)  | 600028.SH | ¥   4.05 |   -35704 股 | ¥216.9018
[2021-08-26]  买入 (BUY)   | 601088.SH | ¥  18.08 |     8290 股 | ¥224.8248
[2021-08-26]  买入 (BUY)   | 601288.SH | ¥   2.93 |     1774 股 | ¥7.7967
[2021-08-26]  买入 (BUY)   | 601857.SH | ¥   4.61 |      320 股 | ¥2.2128
[2021-08-26]  买入 (BUY)   | 601398.SH | ¥   4.62 |     1073 股 | ¥7.4359
[2021-08-26]  买入 (BUY)   | 000725.SZ | ¥   5.61 |    26582 股 | ¥223.6875
[2021-08-26]  买入 (BUY)   | 000100.SZ | ¥   7.17 |    20836 股 | ¥224.0912
[2021-08-26]  买入 (BUY)   | 600900.SH | ¥  19.73 |     7571 股 | ¥224.0637
[2021-08-26]  买入 (BUY)   | 600887.SH | ¥  33.85 |      130 股 | ¥6.6008
[2021-08-26]  买入 (BUY)   | 002456.SZ | ¥   7.50 |      753 股 | ¥8.4712
[2021-08-26]  买入 (BUY)   | 002460.SZ | ¥ 186.31 |      795 股 | ¥222.1747
[2021-09-02]  卖出 (SELL)  | 002460.SZ | ¥ 193.00 |     -795 股 | ¥230.1525
[2021-09-02]  卖出 (SELL)  | 600887.SH | ¥  36.38 |    -4437 股 | ¥242.1271
[2021-09-02]  卖出 (SELL)  | 002456.SZ | ¥   7.49 |   -19945 股 | ¥224.0821
[2021-09-02]  卖出 (SELL)  | 600900.SH | ¥  19.72 |    -7571 股 | ¥223.9502
[2021-09-02]  卖出 (SELL)  | 601857.SH | ¥   4.92 |   -32406 股 | ¥239.1563
[2021-09-02]  卖出 (SELL)  | 601088.SH | ¥  19.53 |    -8290 股 | ¥242.8556
[2021-09-02]  买入 (BUY)   | 000100.SZ | ¥   7.17 |      659 股 | ¥7.0875
[2021-09-02]  买入 (BUY)   | 600309.SH | ¥ 106.00 |     1444 股 | ¥229.5960
[2021-09-02]  买入 (BUY)   | 300058.SZ | ¥   5.88 |    26418 股 | ¥233.0068
[2021-09-02]  买入 (BUY)   | 000725.SZ | ¥   5.77 |      156 股 | ¥1.3502
[2021-09-02]  买入 (BUY)   | 601398.SH | ¥   4.68 |      757 股 | ¥5.3141
[2021-09-02]  买入 (BUY)   | 603019.SH | ¥  28.55 |     5411 股 | ¥231.7261
[2021-09-02]  买入 (BUY)   | 600988.SH | ¥  15.03 |    10241 股 | ¥230.8833
[2021-09-02]  买入 (BUY)   | 601360.SH | ¥  12.11 |    12793 股 | ¥232.3848
[2021-09-02]  买入 (BUY)   | 000021.SZ | ¥  16.05 |     9599 股 | ¥231.0959
[2021-09-02]  买入 (BUY)   | 601288.SH | ¥   2.98 |      700 股 | ¥3.1290
[2021-09-09]  卖出 (SELL)  | 000725.SZ | ¥   5.92 |   -26738 股 | ¥237.4334
[2021-09-09]  卖出 (SELL)  | 603019.SH | ¥  29.14 |    -5411 股 | ¥236.5148
[2021-09-09]  卖出 (SELL)  | 000100.SZ | ¥   7.33 |   -21495 股 | ¥236.3375
[2021-09-09]  卖出 (SELL)  | 601360.SH | ¥  12.65 |   -12793 股 | ¥242.7472
[2021-09-09]  卖出 (SELL)  | 300058.SZ | ¥   6.29 |   -26418 股 | ¥249.2538
[2021-09-09]  卖出 (SELL)  | 600988.SH | ¥  15.61 |   -10241 股 | ¥239.7930
[2021-09-09]  卖出 (SELL)  | 000021.SZ | ¥  16.28 |    -9599 股 | ¥234.4076
[2021-09-09]  买入 (BUY)   | 601398.SH | ¥   4.76 |      288 股 | ¥2.0563
[2021-09-09]  买入 (BUY)   | 600050.SH | ¥   4.32 |    36696 股 | ¥237.7901
[2021-09-09]  买入 (BUY)   | 600309.SH | ¥ 107.83 |       21 股 | ¥3.3966
[2021-09-09]  买入 (BUY)   | 601288.SH | ¥   3.03 |      580 股 | ¥2.6361
[2021-09-09]  买入 (BUY)   | 002432.SZ | ¥   7.29 |    21796 股 | ¥238.3393
[2021-09-09]  买入 (BUY)   | 601318.SH | ¥  51.40 |     3058 股 | ¥235.7718
[2021-09-09]  买入 (BUY)   | 601138.SH | ¥  12.24 |    13035 股 | ¥239.3226
[2021-09-09]  买入 (BUY)   | 600900.SH | ¥  20.50 |     7815 股 | ¥240.3113
[2021-09-09]  买入 (BUY)   | 002085.SZ | ¥   5.60 |    28374 股 | ¥238.3416
[2021-09-09]  ⚠️ 订单失败 (资金不足/停牌) | 股票: 002156.SZ
[2021-09-16]  卖出 (SELL)  | 600309.SH | ¥ 111.00 |    -1465 股 | ¥243.9225
[2021-09-16]  卖出 (SELL)  | 600050.SH | ¥   4.22 |   -36696 股 | ¥232.2857
[2021-09-16]  卖出 (SELL)  | 002085.SZ | ¥   5.88 |   -28374 股 | ¥250.2587
[2021-09-16]  买入 (BUY)   | 601398.SH | ¥   4.68 |       62 股 | ¥0.4352
[2021-09-16]  买入 (BUY)   | 601288.SH | ¥   2.98 |      143 股 | ¥0.6392
[2021-09-16]  卖出 (SELL)  | 002432.SZ | ¥   7.12 |      -12 股 | ¥0.1282
[2021-09-16]  买入 (BUY)   | 000021.SZ | ¥  15.77 |     9866 股 | ¥233.3802
[2021-09-16]  买入 (BUY)   | 300498.SZ | ¥  12.98 |    11986 股 | ¥233.3674
[2021-09-16]  买入 (BUY)   | 603019.SH | ¥  27.55 |     5652 股 | ¥233.5689
[2021-09-16]  买入 (BUY)   | 000725.SZ | ¥   5.65 |    27594 股 | ¥233.8591
[2021-09-16]  买入 (BUY)   | 600900.SH | ¥  19.71 |      109 股 | ¥3.2226
[2021-09-16]  买入 (BUY)   | 601138.SH | ¥  11.80 |      201 股 | ¥3.5577
[2021-09-16]  买入 (BUY)   | 601318.SH | ¥  49.32 |       99 股 | ¥7.3240
[2021-09-27]  卖出 (SELL)  | 000725.SZ | ¥   5.22 |   -27594 股 | ¥216.0610
[2021-09-27]  卖出 (SELL)  | 601138.SH | ¥  11.90 |   -13236 股 | ¥236.2626
[2021-09-27]  卖出 (SELL)  | 600900.SH | ¥  21.46 |    -7924 股 | ¥255.0736
[2021-09-27]  卖出 (SELL)  | 300498.SZ | ¥  13.80 |   -11986 股 | ¥248.1102
[2021-09-27]  买入 (BUY)   | 601288.SH | ¥   2.94 |      222 股 | ¥0.9790
[2021-09-27]  买入 (BUY)   | 000021.SZ | ¥  14.68 |      696 股 | ¥15.3259
[2021-09-27]  卖出 (SELL)  | 601398.SH | ¥   4.63 |      -23 股 | ¥0.1597
[2021-09-27]  买入 (BUY)   | 002432.SZ | ¥   7.02 |      259 股 | ¥2.7273
[2021-09-27]  买入 (BUY)   | 601360.SH | ¥  11.90 |    13080 股 | ¥233.4780
[2021-09-27]  买入 (BUY)   | 601318.SH | ¥  47.90 |       61 股 | ¥4.3828
[2021-09-27]  卖出 (SELL)  | 603019.SH | ¥  27.77 |      -14 股 | ¥0.5832
[2021-09-27]  买入 (BUY)   | 300433.SZ | ¥  22.10 |     7030 股 | ¥233.0445
[2021-09-27]  买入 (BUY)   | 000651.SZ | ¥  37.83 |     4081 股 | ¥231.5763
[2021-09-27]  买入 (BUY)   | 300058.SZ | ¥   6.02 |    25619 股 | ¥231.3396
[2021-10-11]  卖出 (SELL)  | 601318.SH | ¥  52.10 |    -3218 股 | ¥251.4867
[2021-10-11]  卖出 (SELL)  | 000651.SZ | ¥  39.99 |    -4081 股 | ¥244.7988
[2021-10-11]  卖出 (SELL)  | 300433.SZ | ¥  21.21 |    -7030 股 | ¥223.6595
[2021-10-11]  卖出 (SELL)  | 000021.SZ | ¥  14.70 |   -10562 股 | ¥232.8921
[2021-10-11]  卖出 (SELL)  | 601288.SH | ¥   2.96 |      -60 股 | ¥0.2664
[2021-10-11]  卖出 (SELL)  | 601398.SH | ¥   4.72 |     -310 股 | ¥2.1948
[2021-10-11]  卖出 (SELL)  | 601360.SH | ¥  12.07 |     -122 股 | ¥2.2088
[2021-10-11]  买入 (BUY)   | 300058.SZ | ¥   5.70 |     1681 股 | ¥14.3726
[2021-10-11]  买入 (BUY)   | 603019.SH | ¥  27.42 |       45 股 | ¥1.8509
[2021-10-11]  买入 (BUY)   | 000100.SZ | ¥   6.44 |    24014 股 | ¥231.9752
[2021-10-11]  买入 (BUY)   | 002415.SZ | ¥  57.20 |     2755 股 | ¥236.3790
[2021-10-11]  买入 (BUY)   | 002600.SZ | ¥   6.58 |    23649 股 | ¥233.4156
[2021-10-11]  买入 (BUY)   | 002156.SZ | ¥  19.20 |     8067 股 | ¥232.3296
[2021-10-11]  买入 (BUY)   | 002432.SZ | ¥   6.81 |      807 股 | ¥8.2435
[2021-10-18]  卖出 (SELL)  | 603019.SH | ¥  28.19 |    -5683 股 | ¥240.3057
[2021-10-18]  卖出 (SELL)  | 002156.SZ | ¥  20.29 |    -8067 股 | ¥245.5191
[2021-10-18]  卖出 (SELL)  | 002432.SZ | ¥   6.53 |   -22850 股 | ¥223.8158
[2021-10-18]  卖出 (SELL)  | 601398.SH | ¥   4.75 |     -496 股 | ¥3.5340
[2021-10-18]  卖出 (SELL)  | 601288.SH | ¥   2.95 |     -172 股 | ¥0.7611
[2021-10-18]  买入 (BUY)   | 601360.SH | ¥  11.83 |       53 股 | ¥0.9405
[2021-10-18]  买入 (BUY)   | 000063.SZ | ¥  34.00 |     4523 股 | ¥230.6730
[2021-10-18]  买入 (BUY)   | 300058.SZ | ¥   5.46 |      653 股 | ¥5.3481
[2021-10-18]  买入 (BUY)   | 000725.SZ | ¥   5.13 |    30132 股 | ¥231.8657
[2021-10-18]  买入 (BUY)   | 002600.SZ | ¥   6.24 |     1044 股 | ¥9.7718
[2021-10-18]  买入 (BUY)   | 000100.SZ | ¥   6.41 |       64 股 | ¥0.6154
[2021-10-18]  买入 (BUY)   | 002415.SZ | ¥  55.91 |       10 股 | ¥0.8386
[2021-10-18]  买入 (BUY)   | 600919.SH | ¥   6.09 |    25424 股 | ¥232.2482
[2021-10-25]  卖出 (SELL)  | 000100.SZ | ¥   6.29 |   -24078 股 | ¥227.1759
[2021-10-25]  卖出 (SELL)  | 002415.SZ | ¥  55.60 |    -2765 股 | ¥230.6010
[2021-10-25]  卖出 (SELL)  | 601360.SH | ¥  11.91 |   -13011 股 | ¥232.4415
[2021-10-25]  卖出 (SELL)  | 300058.SZ | ¥   5.05 |   -27953 股 | ¥211.7440
[2021-10-25]  卖出 (SELL)  | 601288.SH | ¥   2.96 |    -1375 股 | ¥6.1050
[2021-10-25]  卖出 (SELL)  | 601398.SH | ¥   4.71 |     -612 股 | ¥4.3238
[2021-10-25]  买入 (BUY)   | 000063.SZ | ¥  33.30 |       18 股 | ¥0.8991
[2021-10-25]  买入 (BUY)   | 600104.SH | ¥  20.86 |     7205 股 | ¥225.4445
[2021-10-25]  买入 (BUY)   | 002600.SZ | ¥   5.94 |      734 股 | ¥6.5399
[2021-10-25]  买入 (BUY)   | 000725.SZ | ¥   4.98 |      257 股 | ¥1.9198
[2021-10-25]  卖出 (SELL)  | 600919.SH | ¥   6.20 |    -1180 股 | ¥10.9740
[2021-10-25]  买入 (BUY)   | 600588.SH | ¥  32.50 |     4623 股 | ¥225.3713
[2021-10-25]  买入 (BUY)   | 002074.SZ | ¥  53.28 |     2863 股 | ¥228.8110
[2021-10-25]  买入 (BUY)   | 002008.SZ | ¥  39.70 |     3791 股 | ¥225.7541
[2021-11-01]  卖出 (SELL)  | 002074.SZ | ¥  59.01 |    -2863 股 | ¥253.4184
[2021-11-01]  卖出 (SELL)  | 002600.SZ | ¥   6.68 |   -25427 股 | ¥254.7785
[2021-11-01]  卖出 (SELL)  | 002008.SZ | ¥  43.07 |    -3791 股 | ¥244.9176
[2021-11-01]  卖出 (SELL)  | 600588.SH | ¥  31.77 |    -4623 股 | ¥220.3091
[2021-11-01]  买入 (BUY)   | 601288.SH | ¥   2.94 |     1509 股 | ¥6.6547
[2021-11-01]  买入 (BUY)   | 601398.SH | ¥   4.68 |     1141 股 | ¥8.0098
[2021-11-01]  买入 (BUY)   | 000725.SZ | ¥   4.88 |     1068 股 | ¥7.8178
[2021-11-01]  买入 (BUY)   | 600104.SH | ¥  20.38 |      411 股 | ¥12.5643
[2021-11-01]  买入 (BUY)   | 000063.SZ | ¥  32.00 |      193 股 | ¥9.2640
[2021-11-01]  买入 (BUY)   | 600919.SH | ¥   6.41 |      311 股 | ¥2.9903
[2021-11-01]  买入 (BUY)   | 002415.SZ | ¥  51.96 |     2955 股 | ¥230.3127
[2021-11-01]  买入 (BUY)   | 600050.SH | ¥   4.08 |    37856 股 | ¥231.6787
[2021-11-01]  买入 (BUY)   | 603005.SH | ¥  41.49 |     3732 股 | ¥232.2610
[2021-11-01]  买入 (BUY)   | 601788.SH | ¥  15.06 |    10141 股 | ¥229.0852
[2021-11-08]  卖出 (SELL)  | 000063.SZ | ¥  31.12 |    -4734 股 | ¥220.9831
[2021-11-08]  卖出 (SELL)  | 000725.SZ | ¥   5.00 |   -31457 股 | ¥235.9275
[2021-11-08]  卖出 (SELL)  | 601788.SH | ¥  14.51 |   -10141 股 | ¥220.7189
[2021-11-08]  卖出 (SELL)  | 603005.SH | ¥  43.59 |    -3732 股 | ¥244.0168
[2021-11-08]  卖出 (SELL)  | 600104.SH | ¥  22.73 |    -7616 股 | ¥259.6675
[2021-11-08]  卖出 (SELL)  | 600919.SH | ¥   6.31 |   -24555 股 | ¥232.4131
[2021-11-08]  买入 (BUY)   | 601288.SH | ¥   2.92 |      889 股 | ¥3.8938
[2021-11-08]  买入 (BUY)   | 601398.SH | ¥   4.65 |      403 股 | ¥2.8109
[2021-11-08]  买入 (BUY)   | 600050.SH | ¥   4.03 |      662 股 | ¥4.0018
[2021-11-08]  买入 (BUY)   | 600839.SH | ¥   2.80 |    55515 股 | ¥233.1630
[2021-11-08]  买入 (BUY)   | 002415.SZ | ¥  51.77 |       75 股 | ¥5.8241
[2021-11-08]  买入 (BUY)   | 002797.SZ | ¥   7.03 |    22159 股 | ¥233.6667
[2021-11-08]  买入 (BUY)   | 002352.SZ | ¥  62.81 |     2480 股 | ¥233.6532
[2021-11-08]  买入 (BUY)   | 601099.SH | ¥   3.16 |    49366 股 | ¥233.9948
[2021-11-08]  买入 (BUY)   | 601138.SH | ¥  11.68 |    13344 股 | ¥233.7869
[2021-11-08]  买入 (BUY)   | 601919.SH | ¥  15.60 |     9867 股 | ¥230.8878
[2021-11-15]  卖出 (SELL)  | 601919.SH | ¥  15.01 |    -9867 股 | ¥222.1555
[2021-11-15]  卖出 (SELL)  | 002352.SZ | ¥  62.29 |    -2480 股 | ¥231.7188
[2021-11-15]  卖出 (SELL)  | 002797.SZ | ¥   7.30 |   -22159 股 | ¥242.6411
[2021-11-15]  买入 (BUY)   | 601398.SH | ¥   4.65 |      165 股 | ¥1.1509
[2021-11-15]  卖出 (SELL)  | 601288.SH | ¥   2.93 |      -34 股 | ¥0.1494
[2021-11-15]  买入 (BUY)   | 600050.SH | ¥   4.02 |      492 股 | ¥2.9668
[2021-11-15]  卖出 (SELL)  | 600839.SH | ¥   2.88 |    -1009 股 | ¥4.3589
[2021-11-15]  买入 (BUY)   | 603019.SH | ¥  29.23 |     5381 股 | ¥235.9299
[2021-11-15]  买入 (BUY)   | 601138.SH | ¥  11.72 |        3 股 | ¥0.0527
[2021-11-15]  卖出 (SELL)  | 002415.SZ | ¥  52.75 |      -57 股 | ¥4.5101
[2021-11-15]  卖出 (SELL)  | 601099.SH | ¥   3.24 |     -935 股 | ¥4.5441
[2021-11-15]  买入 (BUY)   | 002085.SZ | ¥   5.62 |    28185 股 | ¥237.5996
[2021-11-15]  买入 (BUY)   | 000066.SZ | ¥  13.96 |    11213 股 | ¥234.8002
[2021-11-22]  卖出 (SELL)  | 603019.SH | ¥  28.96 |    -5381 股 | ¥233.7506
[2021-11-22]  卖出 (SELL)  | 601138.SH | ¥  11.92 |   -13347 股 | ¥238.6444
[2021-11-22]  卖出 (SELL)  | 600839.SH | ¥   2.97 |   -54506 股 | ¥242.8242
[2021-11-22]  卖出 (SELL)  | 601099.SH | ¥   3.29 |   -48431 股 | ¥239.0070
[2021-11-22]  卖出 (SELL)  | 002085.SZ | ¥   5.54 |   -28185 股 | ¥234.2174
[2021-11-22]  卖出 (SELL)  | 601398.SH | ¥   4.65 |     -105 股 | ¥0.7324
[2021-11-22]  卖出 (SELL)  | 601288.SH | ¥   2.94 |     -415 股 | ¥1.8302
[2021-11-22]  买入 (BUY)   | 600050.SH | ¥   3.97 |      353 股 | ¥2.1021
[2021-11-22]  买入 (BUY)   | 002415.SZ | ¥  50.47 |      122 股 | ¥9.2360
[2021-11-22]  买入 (BUY)   | 601788.SH | ¥  14.90 |    10495 股 | ¥234.5633
[2021-11-22]  买入 (BUY)   | 000066.SZ | ¥  13.81 |      144 股 | ¥2.9830
